"id","sourceFile","line","fileSha256","contentSha256","from","before","after","disposition","ownerId","literalDestinationBefore","literalDestinationAfter","literalSelectedCanonicalTarget","currentFinalOwner","effectiveFinalCanonicalOwner","sourceShadowedByExistingControlledPage","statusBefore","statusAfter","forceBefore","forceAfter","conditionsBefore","conditionsAfter","orderBefore","orderAfter","protectedCohort","scope","semanticInvariant","reason","requiredConditions","currentEffectiveResponse","proposedEffectiveResponse","testIds","rollback"
"REDIRECT-L1763-f171366fc2ae","_redirects","1763","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","f171366fc2ae388a80491900675ce384764f565760e7463120bb8dfe28e340d4","/ranges/oak-herringbone/","/ranges/oak-herringbone/ /engineered-timber-flooring-sydney/ 301","/ranges/oak-herringbone/ /engineered-timber-flooring/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-engineered","/engineered-timber-flooring-sydney/","/engineered-timber-flooring/","/engineered-timber-flooring/","/ranges/oak-herringbone/","","true","301","301","false","false","[]","[]","1763","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Engineered timber","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/ranges/oak-herringbone/"",""query"":"""",""file"":""ranges/oak-herringbone/index.html"",""canonical"":null,""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/ranges/oak-herringbone/"",""query"":"""",""file"":""ranges/oak-herringbone/index.html"",""canonical"":null,""noindex"":true,""trail"":[]}","[""RULE-L1763""]","{""restoreExactRule"":""/ranges/oak-herringbone/ /engineered-timber-flooring-sydney/ 301"",""anchorHash"":""9408a30e8cdf9aab5b3ab42fe44727511a9d45a67f8436e5c7e243f5dcca7f21"",""restoreOrder"":1763}"
"REDIRECT-L1764-c88fc01edf52","_redirects","1764","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","c88fc01edf523167cadf59c61278f994cf81157e1ff38f8d8f8514320116bc08","/ranges/raw-timber/","/ranges/raw-timber/ /engineered-timber-flooring-sydney/ 301","/ranges/raw-timber/ /engineered-timber-flooring/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-engineered","/engineered-timber-flooring-sydney/","/engineered-timber-flooring/","/engineered-timber-flooring/","https://oztimberfloor.com.au/ranges/raw-timber/","https://oztimberfloor.com.au/ranges/raw-timber/","true","301","301","false","false","[]","[]","1764","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Engineered timber","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/ranges/raw-timber/"",""query"":"""",""file"":""ranges/raw-timber/index.html"",""canonical"":""https://oztimberfloor.com.au/ranges/raw-timber/"",""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/ranges/raw-timber/"",""query"":"""",""file"":""ranges/raw-timber/index.html"",""canonical"":""https://oztimberfloor.com.au/ranges/raw-timber/"",""noindex"":true,""trail"":[]}","[""RULE-L1764""]","{""restoreExactRule"":""/ranges/raw-timber/ /engineered-timber-flooring-sydney/ 301"",""anchorHash"":""1ca15ac80cb62575a4f7296fd4e97fca80baca485531c408995ad8644d3ae035"",""restoreOrder"":1764}"
"REDIRECT-L1765-7cb6e7dbc864","_redirects","1765","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","7cb6e7dbc864dd5ccb4a42fa6f0541eb55338401359015027006f1d01854f1cd","/ranges/stone-floor-marble/","/ranges/stone-floor-marble/ /hybrid-flooring-sydney/ 301","/ranges/stone-floor-marble/ /hybrid/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-hybrid","/hybrid-flooring-sydney/","/hybrid/","/hybrid/","https://oztimberfloor.com.au/ranges/stone-floor-marble/","https://oztimberfloor.com.au/ranges/stone-floor-marble/","true","301","301","false","false","[]","[]","1765","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Hybrid flooring","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/ranges/stone-floor-marble/"",""query"":"""",""file"":""ranges/stone-floor-marble/index.html"",""canonical"":""https://oztimberfloor.com.au/ranges/stone-floor-marble/"",""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/ranges/stone-floor-marble/"",""query"":"""",""file"":""ranges/stone-floor-marble/index.html"",""canonical"":""https://oztimberfloor.com.au/ranges/stone-floor-marble/"",""noindex"":true,""trail"":[]}","[""RULE-L1765""]","{""restoreExactRule"":""/ranges/stone-floor-marble/ /hybrid-flooring-sydney/ 301"",""anchorHash"":""fea47b8b6236f9988477ef16a009fa30028cca1439d5a6b09b34df4576857c58"",""restoreOrder"":1765}"
"REDIRECT-L1766-64d8b4d79e27","_redirects","1766","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","64d8b4d79e278c35f7086465bdd64cbe527f1a27b10cb48a6230f0c21bd627f6","/ranges/village-oak/","/ranges/village-oak/ /engineered-timber-flooring-sydney/ 301","/ranges/village-oak/ /engineered-timber-flooring/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-engineered","/engineered-timber-flooring-sydney/","/engineered-timber-flooring/","/engineered-timber-flooring/","/ranges/village-oak/","","true","301","301","false","false","[]","[]","1766","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Engineered timber","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/ranges/village-oak/"",""query"":"""",""file"":""ranges/village-oak/index.html"",""canonical"":null,""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/ranges/village-oak/"",""query"":"""",""file"":""ranges/village-oak/index.html"",""canonical"":null,""noindex"":true,""trail"":[]}","[""RULE-L1766""]","{""restoreExactRule"":""/ranges/village-oak/ /engineered-timber-flooring-sydney/ 301"",""anchorHash"":""6f099d86d83ac71a81ae2ff3e06e7f5ee6c6a33591fe197ab5d2aad4be8b9343"",""restoreOrder"":1766}"
"REDIRECT-L1767-9ffa826f209e","_redirects","1767","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","9ffa826f209ea5f07841bd86ac5a4452331f95452190c0f2fbdeb37d591a8e8d","/blogs/page/*","/blogs/page/* /guides/ 301","/blogs/page/* /guides/ 301","KEEP_UNCHANGED_WITH_REASON","","/guides/","/guides/","","https://oztimberfloor.com.au/guides/","https://oztimberfloor.com.au/guides/","false","301","301","false","false","[]","[]","1767","same original anchor; added variants precede original terminal 404","{""member"":false}","UNCHANGED_NEGATIVE_CONTROL","Unchanged existing semantic destination; no new product/retirement assertion.","Outside the nine canonical-owner transitions; retain exact rule bytes/order.","","{""status"":200,""hops"":1,""path"":""/guides/"",""query"":"""",""file"":""guides.html"",""canonical"":""https://oztimberfloor.com.au/guides/"",""noindex"":false,""trail"":[""/blogs/page/* /guides/ 301"",""/guides/ /guides.html 200!""]}","{""status"":200,""hops"":1,""path"":""/guides/"",""query"":"""",""file"":""guides.html"",""canonical"":""https://oztimberfloor.com.au/guides/"",""noindex"":false,""trail"":[""/blogs/page/* /guides/ 301"",""/guides/ /guides.html 200!""]}","[""RULE-L1767""]","{""restoreExactRule"":""/blogs/page/* /guides/ 301"",""anchorHash"":""9ffa826f209ea5f07841bd86ac5a4452331f95452190c0f2fbdeb37d591a8e8d"",""restoreOrder"":1767}"
"REDIRECT-L1769-d2b99eed8616","_redirects","1769","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","d2b99eed86161e02c7a24941e38ebed792f14cb0c19cc20947bb769f61eef070","/ranges/pronto-engineered-oak/","/ranges/pronto-engineered-oak/ /engineered-timber-flooring-sydney/ 301","/ranges/pronto-engineered-oak/ /engineered-timber-flooring/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-engineered","/engineered-timber-flooring-sydney/","/engineered-timber-flooring/","/engineered-timber-flooring/","/ranges/pronto-engineered-oak/","","true","301","301","false","false","[]","[]","1769","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Engineered timber","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/ranges/pronto-engineered-oak/"",""query"":"""",""file"":""ranges/pronto-engineered-oak/index.html"",""canonical"":null,""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/ranges/pronto-engineered-oak/"",""query"":"""",""file"":""ranges/pronto-engineered-oak/index.html"",""canonical"":null,""noindex"":true,""trail"":[]}","[""RULE-L1769""]","{""restoreExactRule"":""/ranges/pronto-engineered-oak/ /engineered-timber-flooring-sydney/ 301"",""anchorHash"":""3247bb7a0f943ba5c5253ca92b49c17c45b741170b38a985cc259ab94df94ca8"",""restoreOrder"":1769}"
"REDIRECT-L1770-d0ce8313234b","_redirects","1770","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","d0ce8313234b9f921c9861651b1aa024cfe71334c251bbc281bbdc5f87f64120","/ranges/prestige-oak-15mm/","/ranges/prestige-oak-15mm/ /engineered-timber-flooring-sydney/ 301","/ranges/prestige-oak-15mm/ /engineered-timber-flooring/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-engineered","/engineered-timber-flooring-sydney/","/engineered-timber-flooring/","/engineered-timber-flooring/","https://oztimberfloor.com.au/ranges/prestige-oak/","https://oztimberfloor.com.au/ranges/prestige-oak/","true","301","301","false","false","[]","[]","1770","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Engineered timber","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/ranges/prestige-oak-15mm/"",""query"":"""",""file"":""ranges/prestige-oak-15mm/index.html"",""canonical"":""https://oztimberfloor.com.au/ranges/prestige-oak/"",""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/ranges/prestige-oak-15mm/"",""query"":"""",""file"":""ranges/prestige-oak-15mm/index.html"",""canonical"":""https://oztimberfloor.com.au/ranges/prestige-oak/"",""noindex"":true,""trail"":[]}","[""RULE-L1770""]","{""restoreExactRule"":""/ranges/prestige-oak-15mm/ /engineered-timber-flooring-sydney/ 301"",""anchorHash"":""17d1c710f1d6969874e7ebf41695a94f61cd446037697605bfd8b01c591e6697"",""restoreOrder"":1770}"
"REDIRECT-L1771-9b3a359a486a","_redirects","1771","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","9b3a359a486a5adcf543fc91ca5298e988e18ca52042db0a4e76ca903834bf79","/ranges/prestige-oak-21mm/","/ranges/prestige-oak-21mm/ /engineered-timber-flooring-sydney/ 301","/ranges/prestige-oak-21mm/ /engineered-timber-flooring/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-engineered","/engineered-timber-flooring-sydney/","/engineered-timber-flooring/","/engineered-timber-flooring/","https://oztimberfloor.com.au/ranges/prestige-oak/","https://oztimberfloor.com.au/ranges/prestige-oak/","true","301","301","false","false","[]","[]","1771","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Engineered timber","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/ranges/prestige-oak-21mm/"",""query"":"""",""file"":""ranges/prestige-oak-21mm/index.html"",""canonical"":""https://oztimberfloor.com.au/ranges/prestige-oak/"",""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/ranges/prestige-oak-21mm/"",""query"":"""",""file"":""ranges/prestige-oak-21mm/index.html"",""canonical"":""https://oztimberfloor.com.au/ranges/prestige-oak/"",""noindex"":true,""trail"":[]}","[""RULE-L1771""]","{""restoreExactRule"":""/ranges/prestige-oak-21mm/ /engineered-timber-flooring-sydney/ 301"",""anchorHash"":""1ebd8bc1b2819abdbd417c0c1d2ac2f88a3863a6c99571d340e0922fcfaf458e"",""restoreOrder"":1771}"
"REDIRECT-L1774-ce748e972052","_redirects","1774","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","ce748e97205215c5b0b96eae6488c187e4c797d07a6a435861408932cc0ff9d0","/bamboo-flooring-sydney.html","/bamboo-flooring-sydney.html /hardwood-timber-flooring-sydney/ 301!","/bamboo-flooring-sydney.html /hardwood-timber-flooring-sydney/ 301!","KEEP_UNCHANGED_WITH_REASON","","/hardwood-timber-flooring-sydney/","/hardwood-timber-flooring-sydney/","","https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/","https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/","false","301!","301!","true","true","[]","[]","1774","same original anchor; added variants precede original terminal 404","{""member"":false}","UNCHANGED_NEGATIVE_CONTROL","Unchanged existing semantic destination; no new product/retirement assertion.","Outside the nine canonical-owner transitions; retain exact rule bytes/order.","","{""status"":200,""hops"":1,""path"":""/hardwood-timber-flooring-sydney/"",""query"":"""",""file"":""hardwood-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/bamboo-flooring-sydney.html /hardwood-timber-flooring-sydney/ 301!"",""/hardwood-timber-flooring-sydney/ /hardwood-timber-flooring-sydney.html 200!""]}","{""status"":200,""hops"":1,""path"":""/hardwood-timber-flooring-sydney/"",""query"":"""",""file"":""hardwood-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/bamboo-flooring-sydney.html /hardwood-timber-flooring-sydney/ 301!"",""/hardwood-timber-flooring-sydney/ /hardwood-timber-flooring-sydney.html 200!""]}","[""RULE-L1774""]","{""restoreExactRule"":""/bamboo-flooring-sydney.html /hardwood-timber-flooring-sydney/ 301!"",""anchorHash"":""ce748e97205215c5b0b96eae6488c187e4c797d07a6a435861408932cc0ff9d0"",""restoreOrder"":1774}"
"REDIRECT-L1859-bfd77da0d1a0","_redirects","1859","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","bfd77da0d1a0c5beb28644c8ea3be9a8f5f42fe067af8763599a8119e96b47cd","/products/ornato-milan/","/products/ornato-milan/ /hybrid-flooring-sydney/ 301","/products/ornato-milan/ /hybrid/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-hybrid","/hybrid-flooring-sydney/","/hybrid/","/hybrid/","https://oztimberfloor.com.au/products/ornato-milan/","https://oztimberfloor.com.au/products/ornato-milan/","true","301","301","false","false","[]","[]","1859","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Hybrid flooring","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/products/ornato-milan/"",""query"":"""",""file"":""products/ornato-milan/index.html"",""canonical"":""https://oztimberfloor.com.au/products/ornato-milan/"",""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/products/ornato-milan/"",""query"":"""",""file"":""products/ornato-milan/index.html"",""canonical"":""https://oztimberfloor.com.au/products/ornato-milan/"",""noindex"":true,""trail"":[]}","[""RULE-L1859""]","{""restoreExactRule"":""/products/ornato-milan/ /hybrid-flooring-sydney/ 301"",""anchorHash"":""e24c4c045342851a5841f29c4d73662a640efff836e1b449ccd6e6259c3392ca"",""restoreOrder"":1859}"
"REDIRECT-L1860-7ef7f988577a","_redirects","1860","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","7ef7f988577ae23635bc906cc1c0799679fddac4fa40cc7bdedaea12f8ddb510","/products/ornato-verneto/","/products/ornato-verneto/ /hybrid-flooring-sydney/ 301","/products/ornato-verneto/ /hybrid/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-hybrid","/hybrid-flooring-sydney/","/hybrid/","/hybrid/","https://oztimberfloor.com.au/products/ornato-verneto/","https://oztimberfloor.com.au/products/ornato-verneto/","true","301","301","false","false","[]","[]","1860","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Hybrid flooring","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/products/ornato-verneto/"",""query"":"""",""file"":""products/ornato-verneto/index.html"",""canonical"":""https://oztimberfloor.com.au/products/ornato-verneto/"",""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/products/ornato-verneto/"",""query"":"""",""file"":""products/ornato-verneto/index.html"",""canonical"":""https://oztimberfloor.com.au/products/ornato-verneto/"",""noindex"":true,""trail"":[]}","[""RULE-L1860""]","{""restoreExactRule"":""/products/ornato-verneto/ /hybrid-flooring-sydney/ 301"",""anchorHash"":""12c21a700f4edf508862674ca620764d29c077b1f8f9602bdf45244b8fb932ed"",""restoreOrder"":1860}"
"REDIRECT-L1881-4ba82e25ba43","_redirects","1881","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","4ba82e25ba4394960b27657fdf7cfe5dd36c7ed88abf0e867eb18f7aeef1b928","/products/solid-raw-timber-australian-chestnut/","/products/solid-raw-timber-australian-chestnut/ /solid-timber-flooring-sydney/ 301","/products/solid-raw-timber-australian-chestnut/ /solid-timber/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-solid","/solid-timber-flooring-sydney/","/solid-timber/","/solid-timber/","https://oztimberfloor.com.au/products/solid-raw-timber-australian-chestnut/","https://oztimberfloor.com.au/products/solid-raw-timber-australian-chestnut/","true","301","301","false","false","[]","[]","1881","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Solid timber","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/products/solid-raw-timber-australian-chestnut/"",""query"":"""",""file"":""products/solid-raw-timber-australian-chestnut/index.html"",""canonical"":""https://oztimberfloor.com.au/products/solid-raw-timber-australian-chestnut/"",""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/products/solid-raw-timber-australian-chestnut/"",""query"":"""",""file"":""products/solid-raw-timber-australian-chestnut/index.html"",""canonical"":""https://oztimberfloor.com.au/products/solid-raw-timber-australian-chestnut/"",""noindex"":true,""trail"":[]}","[""RULE-L1881""]","{""restoreExactRule"":""/products/solid-raw-timber-australian-chestnut/ /solid-timber-flooring-sydney/ 301"",""anchorHash"":""9d392e75f9e7af640d05e26b09324efbb498e14b8df216eeba7b6748cede6b79"",""restoreOrder"":1881}"
"REDIRECT-L1882-67d1c53e509a","_redirects","1882","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","67d1c53e509a8c5f8d259018a8f9f1edc11f1f5362f6ce8cff5dc68974dffccb","/products/solid-raw-timber-baltic-pine/","/products/solid-raw-timber-baltic-pine/ /solid-timber-flooring-sydney/ 301","/products/solid-raw-timber-baltic-pine/ /solid-timber/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-solid","/solid-timber-flooring-sydney/","/solid-timber/","/solid-timber/","https://oztimberfloor.com.au/products/solid-raw-timber-baltic-pine/","https://oztimberfloor.com.au/products/solid-raw-timber-baltic-pine/","true","301","301","false","false","[]","[]","1882","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Solid timber","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/products/solid-raw-timber-baltic-pine/"",""query"":"""",""file"":""products/solid-raw-timber-baltic-pine/index.html"",""canonical"":""https://oztimberfloor.com.au/products/solid-raw-timber-baltic-pine/"",""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/products/solid-raw-timber-baltic-pine/"",""query"":"""",""file"":""products/solid-raw-timber-baltic-pine/index.html"",""canonical"":""https://oztimberfloor.com.au/products/solid-raw-timber-baltic-pine/"",""noindex"":true,""trail"":[]}","[""RULE-L1882""]","{""restoreExactRule"":""/products/solid-raw-timber-baltic-pine/ /solid-timber-flooring-sydney/ 301"",""anchorHash"":""084e5b3577cf43c0e989ce34170a99280bb90621c366678a3d43775274dbaf63"",""restoreOrder"":1882}"
"REDIRECT-L1883-7b5b01417cc3","_redirects","1883","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","7b5b01417cc3679c6b6c9b7b368e91c72a97dc2656c9625aa34d87fdf3c28b32","/products/solid-raw-timber-blue-gum/","/products/solid-raw-timber-blue-gum/ /solid-timber-flooring-sydney/ 301","/products/solid-raw-timber-blue-gum/ /solid-timber/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-solid","/solid-timber-flooring-sydney/","/solid-timber/","/solid-timber/","https://oztimberfloor.com.au/products/solid-raw-timber-blue-gum/","https://oztimberfloor.com.au/products/solid-raw-timber-blue-gum/","true","301","301","false","false","[]","[]","1883","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Solid timber","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect. Existing noindex physical source shadows this unforced rule in both states. Retarget only its dormant literal destination; retain the physical 200/self-canonical/noindex page, force=false and all control facts. Do not delete the file or activate the redirect.","[""Physical source and existing noindex/control record must remain present; baseline content contract must match."",""Literal fallback destination becomes the same semantic selected owner; effective request owner remains its current controlled page."",""Changing force, deleting source or changing indexation requires separate substantive review and is NOT in this exception.""]","{""status"":200,""hops"":0,""path"":""/products/solid-raw-timber-blue-gum/"",""query"":"""",""file"":""products/solid-raw-timber-blue-gum/index.html"",""canonical"":""https://oztimberfloor.com.au/products/solid-raw-timber-blue-gum/"",""noindex"":true,""trail"":[]}","{""status"":200,""hops"":0,""path"":""/products/solid-raw-timber-blue-gum/"",""query"":"""",""file"":""products/solid-raw-timber-blue-gum/index.html"",""canonical"":""https://oztimberfloor.com.au/products/solid-raw-timber-blue-gum/"",""noindex"":true,""trail"":[]}","[""RULE-L1883""]","{""restoreExactRule"":""/products/solid-raw-timber-blue-gum/ /solid-timber-flooring-sydney/ 301"",""anchorHash"":""59fe87d84ec1ee39afe8c5b627d69760e214815e877881c2526a48a4d3535b2e"",""restoreOrder"":1883}"
