old_url,old_path,old_type,old_topic,priority,internal_links,external_links_if_available,new_target,target_status,redirect_status,action,reason,notes
https://oztimberfloor.com.au/,/,homepage,home,P0,481,,/,exists,200 live,keep live,Root homepage remains the live canonical destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-blackbutt/,/product/stone-floor-blackbutt/,product,stone-floor-blackbutt,P2,,,/products/stone-floor-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-charcoal-2/,/product/stone-floor-charcoal-2/,product,stone-floor-charcoal-2,P2,,,/products/stone-floor-charcoal-2/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-charcoal/,/product/stone-floor-charcoal/,product,stone-floor-charcoal,P2,,,/products/stone-floor-charcoal/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-crema/,/product/stone-floor-crema/,product,stone-floor-crema,P2,,,/products/stone-floor-crema/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-grigio/,/product/stone-floor-grigio/,product,stone-floor-grigio,P2,,,/products/stone-floor-grigio/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-jarrah/,/product/stone-floor-jarrah/,product,stone-floor-jarrah,P2,,,/products/stone-floor-jarrah/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-jazz-white/,/product/stone-floor-jazz-white/,product,stone-floor-jazz-white,P2,,,/products/stone-floor-jazz-white/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-marvel-grey/,/product/stone-floor-marvel-grey/,product,stone-floor-marvel-grey,P2,,,/products/stone-floor-marvel-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-mink-grey/,/product/stone-floor-mink-grey/,product,stone-floor-mink-grey,P2,,,/products/stone-floor-mink-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-natural/,/product/stone-floor-natural/,product,stone-floor-natural,P2,,,/products/stone-floor-natural/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-nero-black/,/product/stone-floor-nero-black/,product,stone-floor-nero-black,P2,,,/products/stone-floor-nero-black/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-oak-beige/,/product/stone-floor-oak-beige/,product,stone-floor-oak-beige,P2,,,/products/stone-floor-oak-beige/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-platinum-stone-grey/,/product/stone-floor-platinum-stone-grey/,product,stone-floor-platinum-stone-grey,P2,,,/products/stone-floor-platinum-stone-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-snow-white/,/product/stone-floor-snow-white/,product,stone-floor-snow-white,P2,,,/products/stone-floor-snow-white/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-spotted-gum/,/product/stone-floor-spotted-gum/,product,stone-floor-spotted-gum,P2,,,/products/stone-floor-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-stone-oak/,/product/stone-floor-stone-oak/,product,stone-floor-stone-oak,P2,,,/products/stone-floor-stone-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-storm-grey/,/product/stone-floor-storm-grey/,product,stone-floor-storm-grey,P2,,,/products/stone-floor-storm-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stone-floor-white-wash/,/product/stone-floor-white-wash/,product,stone-floor-white-wash,P2,2,,/products/stone-floor-white-wash/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stonewood-chocolate/,/product/stonewood-chocolate/,product,stonewood-chocolate,P2,,,/bamboo-flooring-sydney/,existing destination,301 implemented,301 redirect,Mapped to the closest relevant live destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stonewood-coffee/,/product/stonewood-coffee/,product,stonewood-coffee,P2,,,/bamboo-flooring-sydney/,existing destination,301 implemented,301 redirect,Mapped to the closest relevant live destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stonewood-kempas/,/product/stonewood-kempas/,product,stonewood-kempas,P2,,,/bamboo-flooring-sydney/,existing destination,301 implemented,301 redirect,Mapped to the closest relevant live destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stonewood-lime-grey/,/product/stonewood-lime-grey/,product,stonewood-lime-grey,P2,,,/bamboo-flooring-sydney/,existing destination,301 implemented,301 redirect,Mapped to the closest relevant live destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stonewood-natural/,/product/stonewood-natural/,product,stonewood-natural,P2,,,/bamboo-flooring-sydney/,existing destination,301 implemented,301 redirect,Mapped to the closest relevant live destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stonewood-red-mahogany/,/product/stonewood-red-mahogany/,product,stonewood-red-mahogany,P2,,,/bamboo-flooring-sydney/,existing destination,301 implemented,301 redirect,Mapped to the closest relevant live destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stonewood-smoked-coffee/,/product/stonewood-smoked-coffee/,product,stonewood-smoked-coffee,P2,,,/bamboo-flooring-sydney/,existing destination,301 implemented,301 redirect,Mapped to the closest relevant live destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/stonewood-soho/,/product/stonewood-soho/,product,stonewood-soho,P2,,,/bamboo-flooring-sydney/,existing destination,301 implemented,301 redirect,Mapped to the closest relevant live destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-askada-grey-wash/,/product/storm-askada-grey-wash/,product,storm-askada-grey-wash,P2,,,/products/storm-askada-grey-wash/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-coastal-blackbutt/,/product/storm-coastal-blackbutt/,product,storm-coastal-blackbutt,P2,,,/products/storm-coastal-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-loft-oak/,/product/storm-loft-oak/,product,storm-loft-oak,P2,,,/products/storm-loft-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-modern-ice-grey/,/product/storm-modern-ice-grey/,product,storm-modern-ice-grey,P2,,,/products/storm-modern-ice-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-new-england-blackbutt/,/product/storm-new-england-blackbutt/,product,storm-new-england-blackbutt,P2,,,/products/storm-new-england-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-nsw-spotted-gum/,/product/storm-nsw-spotted-gum/,product,storm-nsw-spotted-gum,P2,,,/products/storm-nsw-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-oxford-oak/,/product/storm-oxford-oak/,product,storm-oxford-oak,P2,,,/products/storm-oxford-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-royal-white-oak/,/product/storm-royal-white-oak/,product,storm-royal-white-oak,P2,,,/products/storm-royal-white-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-spotted-gum/,/product/storm-spotted-gum/,product,storm-spotted-gum,P2,,,/products/storm-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-vienna-oak/,/product/storm-vienna-oak/,product,storm-vienna-oak,P2,,,/products/storm-vienna-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-vintage-cambridge-oak/,/product/storm-vintage-cambridge-oak/,product,storm-vintage-cambridge-oak,P2,,,/products/storm-vintage-cambridge-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/storm-vintage-evian-oak/,/product/storm-vintage-evian-oak/,product,storm-vintage-evian-oak,P2,,,/products/storm-vintage-evian-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-blackbutt/,/product/swish-aquastop-blackbutt/,product,swish-aquastop-blackbutt,P2,,,/products/swish-aquastop-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-oak-amelia/,/product/swish-aquastop-oak-amelia/,product,swish-aquastop-oak-amelia,P2,,,/products/swish-aquastop-oak-amelia/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-oak-chelsea/,/product/swish-aquastop-oak-chelsea/,product,swish-aquastop-oak-chelsea,P2,,,/products/swish-aquastop-oak-chelsea/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-oak-colonial/,/product/swish-aquastop-oak-colonial/,product,swish-aquastop-oak-colonial,P2,,,/products/swish-aquastop-oak-colonial/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-oak-fremont/,/product/swish-aquastop-oak-fremont/,product,swish-aquastop-oak-fremont,P2,,,/products/swish-aquastop-oak-fremont/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-oak-georgia/,/product/swish-aquastop-oak-georgia/,product,swish-aquastop-oak-georgia,P2,,,/products/swish-aquastop-oak-georgia/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-oak-nashville/,/product/swish-aquastop-oak-nashville/,product,swish-aquastop-oak-nashville,P2,,,/products/swish-aquastop-oak-nashville/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-oak-ostana/,/product/swish-aquastop-oak-ostana/,product,swish-aquastop-oak-ostana,P2,,,/products/swish-aquastop-oak-ostana/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-oak-paleno/,/product/swish-aquastop-oak-paleno/,product,swish-aquastop-oak-paleno,P2,,,/products/swish-aquastop-oak-paleno/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-oak-seattle/,/product/swish-aquastop-oak-seattle/,product,swish-aquastop-oak-seattle,P2,,,/products/swish-aquastop-oak-seattle/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-oak-vermont/,/product/swish-aquastop-oak-vermont/,product,swish-aquastop-oak-vermont,P2,,,/products/swish-aquastop-oak-vermont/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-aquastop-spotted-gum/,/product/swish-aquastop-spotted-gum/,product,swish-aquastop-spotted-gum,P2,,,/products/swish-aquastop-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-blackbutt/,/product/swish-blackbutt/,product,swish-blackbutt,P2,,,/products/swish-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-ambient-sand/,/product/swish-oak-ambient-sand/,product,swish-oak-ambient-sand,P2,,,/products/swish-oak-ambient-sand/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-belfort-oak/,/product/swish-oak-belfort-oak/,product,swish-oak-belfort-oak,P2,,,/products/swish-oak-belfort-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-canyon-oak/,/product/swish-oak-canyon-oak/,product,swish-oak-canyon-oak,P2,,,/products/swish-oak-canyon-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-danish-white/,/product/swish-oak-danish-white/,product,swish-oak-danish-white,P2,,,/products/swish-oak-danish-white/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-falaise/,/product/swish-oak-falaise/,product,swish-oak-falaise,P2,,,/products/swish-oak-falaise/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-fiano-brown/,/product/swish-oak-fiano-brown/,product,swish-oak-fiano-brown,P2,,,/products/swish-oak-fiano-brown/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-french-carbon/,/product/swish-oak-french-carbon/,product,swish-oak-french-carbon,P2,,,/products/swish-oak-french-carbon/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-french-ghost/,/product/swish-oak-french-ghost/,product,swish-oak-french-ghost,P2,,,/products/swish-oak-french-ghost/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-french-natural/,/product/swish-oak-french-natural/,product,swish-oak-french-natural,P2,,,/products/swish-oak-french-natural/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-koyoto/,/product/swish-oak-koyoto/,product,swish-oak-koyoto,P2,,,/products/swish-oak-koyoto/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-lille/,/product/swish-oak-lille/,product,swish-oak-lille,P2,,,/products/swish-oak-lille/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-messie/,/product/swish-oak-messie/,product,swish-oak-messie,P2,,,/products/swish-oak-messie/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-nordic-limed/,/product/swish-oak-nordic-limed/,product,swish-oak-nordic-limed,P2,,,/products/swish-oak-nordic-limed/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-nordic-spring/,/product/swish-oak-nordic-spring/,product,swish-oak-nordic-spring,P2,,,/products/swish-oak-nordic-spring/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-oak-dove-grey/,/product/swish-oak-oak-dove-grey/,product,swish-oak-oak-dove-grey,P2,,,/products/swish-oak-oak-dove-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-oak-grey-harmony/,/product/swish-oak-oak-grey-harmony/,product,swish-oak-oak-grey-harmony,P2,,,/products/swish-oak-oak-grey-harmony/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-odense-grey/,/product/swish-oak-odense-grey/,product,swish-oak-odense-grey,P2,,,/products/swish-oak-odense-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-oyster-grey/,/product/swish-oak-oyster-grey/,product,swish-oak-oyster-grey,P2,,,/products/swish-oak-oyster-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-raw-caramel/,/product/swish-oak-raw-caramel/,product,swish-oak-raw-caramel,P2,,,/products/swish-oak-raw-caramel/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-raw-leaf/,/product/swish-oak-raw-leaf/,product,swish-oak-raw-leaf,P2,,,/products/swish-oak-raw-leaf/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-satriano/,/product/swish-oak-satriano/,product,swish-oak-satriano,P2,,,/products/swish-oak-satriano/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-texas/,/product/swish-oak-texas/,product,swish-oak-texas,P2,,,/products/swish-oak-texas/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-verona/,/product/swish-oak-verona/,product,swish-oak-verona,P2,,,/products/swish-oak-verona/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-oak-vienna/,/product/swish-oak-vienna/,product,swish-oak-vienna,P2,,,/products/swish-oak-vienna/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/swish-spotted-gum/,/product/swish-spotted-gum/,product,swish-spotted-gum,P2,,,/products/swish-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/sydney-blue-gum/,/product/sydney-blue-gum/,product,sydney-blue-gum,P2,,,/products/solid-raw-timber-blue-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/tasmanian-oak/,/product/tasmanian-oak/,product,tasmanian-oak,P2,5,,/products/solid-raw-timber-tasmanian-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-almond-oak/,/product/topdeck-almond-oak/,product,topdeck-almond-oak,P2,,,/products/pantora-lifestyle-almond-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amaretti-oak/,/product/topdeck-amaretti-oak/,product,topdeck-amaretti-oak,P2,,,/products/cavallo-bianco-amaretti-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-amalfi-oak/,/product/topdeck-amor-amalfi-oak/,product,topdeck-amor-amalfi-oak,P2,,,/products/pantora-amor-amalfi-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-blackbutt/,/product/topdeck-amor-blackbutt/,product,topdeck-amor-blackbutt,P2,,,/products/pantora-amor-blackbutt/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-catalina-oak/,/product/topdeck-amor-catalina-oak/,product,topdeck-amor-catalina-oak,P2,,,/products/pantora-amor-catalina-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-coastal-breeze/,/product/topdeck-amor-coastal-breeze/,product,topdeck-amor-coastal-breeze,P2,,,/products/pantora-amor-coastal-breeze/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-crystal-white-oak/,/product/topdeck-amor-crystal-white-oak/,product,topdeck-amor-crystal-white-oak,P2,,,/products/pantora-amor-crystal-white-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-harmony-oak/,/product/topdeck-amor-harmony-oak/,product,topdeck-amor-harmony-oak,P2,,,/products/pantora-amor-harmony-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-ivory-sand-oak/,/product/topdeck-amor-ivory-sand-oak/,product,topdeck-amor-ivory-sand-oak,P2,,,/products/pantora-amor-ivory-sand-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-moonstone-oak/,/product/topdeck-amor-moonstone-oak/,product,topdeck-amor-moonstone-oak,P2,,,/products/pantora-amor-moonstone-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-silverstone-oak/,/product/topdeck-amor-silverstone-oak/,product,topdeck-amor-silverstone-oak,P2,,,/products/pantora-amor-silverstone-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-smokey-brown/,/product/topdeck-amor-smokey-brown/,product,topdeck-amor-smokey-brown,P2,,,/products/pantora-amor-smokey-brown/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-spotted-gum/,/product/topdeck-amor-spotted-gum/,product,topdeck-amor-spotted-gum,P2,,,/products/pantora-amor-spotted-gum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-amor-urban-charcoal/,/product/topdeck-amor-urban-charcoal/,product,topdeck-amor-urban-charcoal,P2,,,/products/pantora-amor-urban-charcoal/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-artisan-black-maquina/,/product/topdeck-artisan-black-maquina/,product,topdeck-artisan-black-maquina,P2,,,/products/artisan-tile-black-maquina/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-artisan-calacatta/,/product/topdeck-artisan-calacatta/,product,topdeck-artisan-calacatta,P2,,,/products/artisan-tile-calacatta/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-artisan-calcatta/,/product/topdeck-artisan-calcatta/,product,topdeck-artisan-calcatta,P2,,,/products/artisan-calacatta/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-artisan-casper-white/,/product/topdeck-artisan-casper-white/,product,topdeck-artisan-casper-white,P2,,,/products/artisan-tile-casper-white/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/product/topdeck-artisan-crema-marfil/,/product/topdeck-artisan-crema-marfil/,product,topdeck-artisan-crema-marfil,P2,,,/products/artisan-tile-crema-marfil/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
